#Nome_da_Administradora;CNPJ_da_Administradora;Data_base;Código_do_grupo;Código_do_segmento;Número_da_assembléia_geral_ordinária;Valor_médio_do_bem;Índice_de_correção;Taxa_de_administração;Prazo_do_grupo_em_meses;Quantidade_de_cotas_ativas_em_dia;Quantidade_de_cotas_ativas_contempladas_inadimplentes;Quantidade_de_cotas_ativas_não_contempladas_inadimplentes;Quantidade_de_cotas_ativas_contempladas_no_mês;Quantidade_de_cotas_excluídas;Quantidade_de_cotas_ativas_quitadas;Quantidade_de_cotas_ativas_com_crédito_pendente_de_utilização
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1522;1;103;213979,33;3;19,77000;180;326;52;27;2;701;75;51
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1523;1;101;547134,75;3;17,70000;180;409;47;24;3;459;96;44
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1524;1;98;221562,83;3;19,44000;180;347;49;28;3;679;54;52
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1525;1;91;535144,11;3;17,39000;180;391;41;21;3;460;69;56
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1526;1;91;215001,96;3;19,12000;180;372;45;39;3;655;30;51
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1527;1;87;265969,13;3;19,46000;180;315;45;30;1;565;36;43
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1528;1;80;595404,05;3;17,13000;180;376;28;31;1;515;35;55
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1529;1;81;259859,39;3;19,11000;180;330;29;23;1;611;31;42
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1530;1;76;273242,43;3;21,52000;240;525;45;43;2;1130;22;36
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1531;1;72;608977,17;3;19,83000;240;720;42;81;4;1217;19;92
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1532;1;69;260377,50;3;20,67000;240;579;33;77;4;1088;18;52
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1533;1;60;250519,67;3;22,24000;240;456;35;43;2;1083;12;43
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1534;1;55;493450,53;3;19,96000;240;771;25;89;4;941;13;63
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1535;1;51;213543,93;3;21,71000;240;572;22;139;3;919;7;39
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1540;1;46;190605,30;3;19,26000;240;709;13;104;3;895;3;48
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1541;1;37;203788,16;3;20,80000;240;748;21;152;3;562;2;31
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1542;1;36;524621,02;3;19,10000;240;765;19;165;2;429;1;42
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1543;1;35;204933,14;3;21,20000;240;741;14;162;2;638;4;38
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1544;1;30;104987,23;3;20,93000;240;718;12;167;3;670;1;26
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1545;1;30;312544,94;3;20,81000;240;774;15;148;2;576;1;27
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1546;1;30;195007,10;3;21,13000;240;743;13;175;3;589;0;33
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1547;1;24;486201,20;3;21,43000;240;1497;13;367;3;732;1;54
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1548;1;25;101371,00;3;23,40000;240;1481;15;368;4;978;1;52
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1549;1;22;187353,54;3;23,31000;240;1457;6;441;3;842;3;46
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1550;1;20;300139,29;3;22,02000;240;1492;5;299;5;767;0;44
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1551;1;18;99374,73;3;23,79000;240;1420;9;378;4;752;1;41
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1552;1;14;185932,25;3;23,78000;240;1463;2;251;5;712;0;32
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1553;1;12;472672,36;3;21,72000;240;1630;0;302;2;689;0;24
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1554;1;14;102532,29;3;23,80000;240;4789;3;775;14;1327;0;82
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1555;1;9;99150,56;3;24,38000;240;1423;0;367;1;455;0;22
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1556;1;7;277300,98;3;22,15000;240;1906;0;217;2;205;0;12
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1557;1;7;176768,41;3;23,24000;240;1869;0;195;3;230;0;11
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1558;1;6;963094,42;3;20,52000;240;1537;1;220;3;84;0;14
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1559;1;1;97769,25;3;22,36000;240;2674;0;0;6;0;0;6
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1700;1;27;168357,76;3;22,00000;144;179;3;30;0;151;0;29
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1701;1;20;155621,48;3;21,98000;144;197;0;32;1;96;0;24
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1702;1;12;192599,27;3;24,37000;180;236;3;38;1;79;0;15
SERVOPA ADM CONSÓRCIOS                                      ;76515071;202411;1800;1;16;104414,00;3;18,97000;150;226;2;12;1;16;0;15
CONSÓRCIO TRIÂNGULO                                         ;78199262;202411;200;1;149;298636,89;99;16,44390;180;486;46;5;3;600;192;53
CONSÓRCIO TRIÂNGULO                                         ;78199262;202411;220;1;110;355720,42;3;18,12274;200;467;43;16;3;691;41;49
CONSÓRCIO TRIÂNGULO                                         ;78199262;202411;230;1;46;200238,61;3;19,17505;200;870;7;73;3;394;12;31
CONSÓRCIO TRIÂNGULO                                         ;78199262;202411;270;1;6;163759,69;99;18,50078;240;242;0;16;2;1;2;10
FIPAL                                                       ;78688462;202411;01004;1;111;358209,41;1;17,74790;180;441;52;11;4;400;102;62
FIPAL                                                       ;78688462;202411;01005;1;60;180772,74;1;22,30330;240;569;10;59;3;362;8;39
RIVEL ADM.CONSORCIOS                                        ;80402746;202411;260;1;172;204474,09;99;22,82236;241;573;82;13;5;1984;224;46
RIVEL ADM.CONSORCIOS                                        ;80402746;202411;310;1;66;245858,07;99;21,15882;240;746;38;129;5;1055;2;31
RIVEL ADM.CONSORCIOS                                        ;80402746;202411;320;1;12;148205,80;99;17,72692;300;655;2;101;2;185;0;16
UNIÃO CATARINENSE ADM CONS LTD                              ;83553883;202411;00903;1;180;206621,93;1;25,23860;180;453;18;0;0;1250;453;1
UNIÃO CATARINENSE ADM CONS LTD                              ;83553883;202411;00904;1;169;351598,97;1;23,32430;190;568;65;1;6;1562;374;15
UNIÃO CATARINENSE ADM CONS LTD                              ;83553883;202411;00906;1;123;247770,67;1;20,74890;180;317;37;9;2;616;70;15
UNIÃO CATARINENSE ADM CONS LTD                              ;83553883;202411;00907;1;109;398657,00;1;21,47750;240;706;91;18;5;1024;51;43
UNIÃO CATARINENSE ADM CONS LTD                              ;83553883;202411;00908;1;84;107625,53;1;22,00000;180;287;38;13;2;445;26;23
UNIÃO CATARINENSE ADM CONS LTD                              ;83553883;202411;00909;1;54;284111,45;1;19,59830;180;631;24;32;3;555;3;19
UNIÃO CATARINENSE ADM CONS LTD                              ;83553883;202411;00910;1;37;340908,85;1;17,89250;200;759;10;68;3;585;2;24
UNIÃO CATARINENSE ADM CONS LTD                              ;83553883;202411;00911;1;18;323542,24;1;18,71810;220;1019;2;93;5;280;1;29
UNIÃO CATARINENSE ADM CONS LTD                              ;83553883;202411;00912;1;2;358252,43;1;18,00000;240;396;0;16;1;3;0;3
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00370;1;194;132975,00;3;25,28328;240;878;92;29;6;2095;217;120
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00420;1;178;144876,96;3;28,00000;240;1693;201;84;10;4821;272;275
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00440;1;164;464145,16;3;18,50000;180;866;116;16;8;1202;364;113
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00450;1;158;239879,61;3;18,50000;180;912;76;11;2;1284;392;123
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00460;1;153;432783,41;3;18,50000;180;902;85;10;6;1109;352;126
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00470;1;145;231166,28;3;19,50000;200;908;60;31;4;1334;208;98
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00480;1;139;273748,44;3;19,50000;200;903;75;21;3;1122;157;111
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00490;1;133;641463,95;3;19,50000;200;885;90;21;4;1335;131;89
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00500;1;127;243657,35;3;20,00000;200;870;68;49;5;1182;90;114
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00510;1;120;471895,63;3;18,00000;180;891;64;30;4;951;93;107
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00520;1;120;196628,18;3;24,00000;240;1774;109;106;8;3329;67;122
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00530;1;108;681252,69;3;23,50052;240;1743;80;110;11;2905;37;119
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00540;1;105;178193,57;3;24,00000;240;1754;89;103;7;2903;47;110
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00550;1;99;334861,61;3;24,00000;240;1680;62;114;5;3213;29;106
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00560;1;89;182269,71;3;23,99343;240;1627;60;139;8;2936;16;104
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00570;1;85;204172,70;3;23,98656;240;1565;63;158;6;3149;14;117
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00580;1;84;547471,91;3;23,48758;240;1643;92;157;5;2708;7;122
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00590;1;79;149542,01;3;23,98707;240;1565;74;217;9;3115;13;160
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00600;1;78;320673,07;3;17,98083;180;833;51;55;7;1191;11;110
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00611;1;75;194086,91;3;24,00000;240;1744;53;193;11;3066;14;93
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00620;1;74;300068,48;3;23,97519;240;1708;63;204;10;2796;10;97
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00630;1;70;175278,35;3;23,97175;240;1471;60;168;5;2886;9;72
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00640;1;67;176026,53;3;23,98775;240;1715;51;193;6;2972;8;90
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00651;1;64;211899,66;3;23,94742;240;2663;75;366;12;4333;6;113
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00660;1;62;505082,04;3;23,93803;240;2906;40;346;10;4019;6;138
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00670;1;60;178140,93;3;23,98181;240;2831;73;395;8;4794;5;126
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00680;1;50;225464,32;3;23,99267;240;2843;38;392;9;4349;4;100
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00690;1;50;474977,27;3;23,94531;240;2856;32;403;13;3638;1;107
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00700;1;48;190844,07;3;23,98535;240;2859;47;371;8;4342;2;94
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00710;1;48;201739,11;3;19,95941;200;1716;19;236;11;1741;5;85
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00720;1;45;310158,94;3;23,95995;240;2854;31;411;5;3638;4;72
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00730;1;44;157377,91;3;23,97812;240;2817;29;445;9;4619;3;98
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00740;1;39;144427,91;3;23,98536;240;2751;30;498;7;3886;6;86
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00750;1;38;233708,42;3;23,97077;240;2723;28;533;10;3025;5;87
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00760;1;34;778871,48;3;23,90859;240;2856;5;388;7;1921;2;40
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00770;1;32;138734,24;3;23,98893;240;2867;15;370;5;2542;0;44
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00780;1;30;141921,44;3;23,93506;240;2597;20;617;9;2368;7;37
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00790;1;28;133376,83;3;23,98543;240;2832;12;450;9;2412;2;46
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00800;1;27;136052,13;3;24,00000;220;2885;11;398;9;2355;2;59
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00810;1;25;100453,87;3;23,98556;220;2730;8;587;8;2041;2;40
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00820;1;24;307169,49;3;23,98161;220;2897;7;358;7;1828;3;46
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00830;1;23;132447,23;3;23,97827;220;2864;9;440;6;1788;2;49
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00840;1;23;103148,30;3;23,97825;220;2746;11;553;5;2084;1;46
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00850;1;20;102650,00;3;23,98552;220;2902;4;408;6;1925;0;40
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00860;1;18;218451,63;3;21,93201;200;1287;3;166;5;983;2;14
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00870;1;18;100854,07;3;23,99515;220;4202;6;736;8;2397;2;38
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00880;1;17;126533,87;3;23,98187;220;2788;2;519;4;1587;1;28
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00890;1;17;298115,05;3;23,94384;220;2843;5;464;4;1226;2;24
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00900;1;15;224035,84;3;23,81327;220;2881;1;508;4;286;5;17
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00910;1;15;100315,20;3;24,00000;220;4146;9;813;4;2542;0;35
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00921;1;13;96783,13;3;23,99515;220;4186;2;762;2;2008;0;31
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00930;1;13;128039,42;3;23,97827;220;2878;2;434;1;1169;1;17
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00940;1;12;654063,82;3;23,93097;220;2849;2;452;2;703;5;19
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00950;1;12;382565,49;3;23,96365;220;2752;2;547;4;833;3;20
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00960;1;11;118871,69;3;23,96362;220;1707;1;271;1;514;1;11
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00970;1;11;198780,18;3;23,96371;220;1670;3;311;1;647;1;14
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00980;1;11;117882,29;3;23,96371;220;1683;2;299;1;660;1;11
ADEMICON ADM CONS S.A.                                      ;84911098;202411;00990;1;10;287915,83;3;23,97260;220;1707;1;263;1;333;1;12
ADEMICON ADM CONS S.A.                                      ;84911098;202411;01000;1;10;178988,42;3;23,96055;220;1729;1;247;3;368;1;11
ADEMICON ADM CONS S.A.                                      ;84911098;202411;01010;1;9;97481,42;3;23,99153;220;4085;3;869;3;1471;0;26
